,Unnamed: 0,urls,restaurants,stars
139,2018-04-03T16:15:19+0000,https://www.nytimes.com/2018/04/03/dining/claro-review-brooklyn-oaxacan.html,claro brooklyn oaxacan,2
140,2018-04-03T16:15:19+0000,https://www.nytimes.com/2018/04/03/dining/claro-review-brooklyn-oaxacan.html,claro brooklyn oaxacan,2
141,2017-11-28T16:20:14+0000,https://www.nytimes.com/2017/11/28/dining/ugly-baby-review-thai-brooklyn.html,ugly baby thai brooklyn,2
142,2013-11-19T21:07:51+0000,https://www.nytimes.com/2013/11/20/dining/reviews/restaurant-review-piora-in-the-west-village.html, piora in the west village,2
143,2013-10-29T21:00:17+0000,https://www.nytimes.com/2013/10/30/dining/reviews/restaurant-review-hearth-in-the-east-village.html, hearth in the east village,2
144,2016-01-19T19:57:15+0000,https://www.nytimes.com/2016/01/20/dining/la-chine-review.html,la chine,2
145,2016-11-29T19:21:52+0000,https://www.nytimes.com/2016/11/29/dining/bad-saint-dc-review.html,bad saint dc,3
146,2016-09-27T16:24:52+0000,https://www.nytimes.com/2016/09/28/dining/sauvage-restaurant-review.html,sauvage ,1
147,2016-03-08T15:53:59+0000,https://www.nytimes.com/2016/03/09/dining/high-street-on-hudson-review.html,high street on hudson,2
148,2016-05-17T15:13:43+0000,https://www.nytimes.com/2016/05/18/dining/momofuku-nishi-review.html,momofuku nishi,1
149,2015-04-21T17:13:42+0000,https://www.nytimes.com/2015/04/22/dining/restaurant-review-santina-in-the-meatpacking-district.html, santina in the meatpacking district,2
150,2014-07-15T21:18:05+0000,https://www.nytimes.com/2014/07/16/dining/restaurant-review-grindhaus-in-red-hook-brooklyn.html, grindhaus in red hook brooklyn,2
151,2015-07-28T16:28:09+0000,https://www.nytimes.com/2015/07/29/dining/restaurant-review-el-rey-coffee-bar-luncheonette-on-the-lower-east-side.html, el rey coffee bar luncheonette ,1
152,2012-11-13T21:58:37+0000,https://www.nytimes.com/2012/11/14/dining/reviews/restaurant-review-guys-american-kitchen-bar-in-times-square.html, guys american kitchen bar in times square,0
153,2015-04-14T17:29:04+0000,https://www.nytimes.com/2015/04/15/dining/restaurant-review-meat-hook-sandwich-in-williamsburg-brooklyn.html, meat hook sandwich in williamsburg brooklyn,1
154,2015-04-28T15:56:58+0000,https://www.nytimes.com/2015/04/29/dining/restaurant-review-mintons-in-harlem.html, mintons in harlem,1
155,2015-03-10T17:30:41+0000,https://www.nytimes.com/2015/03/11/dining/restaurant-review-bowery-meat-company-in-the-east-village.html, bowery meat company in the east village,2
156,2012-03-20T20:17:36+0000,https://www.nytimes.com/2012/03/21/dining/reviews/north-end-grill-in-battery-park-city.html,north end grill in battery park city,0
157,2014-02-18T21:59:08+0000,https://www.nytimes.com/2014/02/19/dining/restaurant-review-mission-cantina-on-the-lower-east-side.html, mission cantina ,1
158,2013-12-17T21:48:30+0000,https://www.nytimes.com/2013/12/18/dining/reviews/restaurant-review-marcos-in-prospect-heights.html, marcos in prospect heights,2
159,2013-10-22T19:57:41+0000,https://www.nytimes.com/2013/10/23/dining/reviews/restaurant-review-le-restaurant-in-tribeca.html, le  in tribeca,2
160,2018-05-08T17:35:14+0000,https://www.nytimes.com/2018/05/08/dining/soogil-review-east-village.html,soogil east village,2
161,2013-08-13T17:10:40+0000,https://www.nytimes.com/2013/08/14/dining/reviews/restaurant-review-costata-in-soho.html, costata in soho,2
162,2013-08-06T20:41:47+0000,https://www.nytimes.com/2013/08/07/dining/reviews/restaurant-review-mp-taverna-astoria-in-queens.html, mp taverna astoria in queens,1
163,2013-07-02T20:59:41+0000,https://www.nytimes.com/2013/07/03/dining/reviews/restaurant-review-uncle-boons-in-nolita.html, uncle boons in nolita,2
164,2013-04-23T17:46:54+0000,https://www.nytimes.com/2013/04/24/dining/reviews/restaurant-review-randazzos-clam-bar-in-sheepshead-bay.html, randazzos clam bar in sheepshead bay,1
165,2015-12-29T17:19:17+0000,https://www.nytimes.com/2015/12/30/dining/senor-frogs-review.html,senor frogs,0
166,2017-01-03T20:54:18+0000,https://www.nytimes.com/2017/01/03/dining/locol-review-oakland-california-pete-wells.html,locol oakland california ,0
167,2016-05-31T15:55:13+0000,https://www.nytimes.com/2016/06/01/dining/mr-donahues-ruffian-wine-bar-restaurant-review.html,mr donahues ruffian wine bar ,2
168,2016-07-05T15:30:57+0000,https://www.nytimes.com/2016/07/06/dining/nix-restaurant-review-greenwich-village.html,nix  greenwich village,2
169,2018-06-12T15:36:00+0000,https://www.nytimes.com/2018/06/12/dining/shabushabu-macoron-review.html,shabushabu macoron,2
170,2017-10-10T15:02:41+0000,https://www.nytimes.com/2017/10/10/dining/public-kitchen-review-jean-georges-vongerichten-nyc.html,public kitchen jean georges vongerichten nyc,1
171,2017-12-26T17:23:17+0000,https://www.nytimes.com/2017/12/26/dining/the-loyal-review-nyc.html,the loyal nyc,2
172,2014-05-27T21:05:12+0000,https://www.nytimes.com/2014/05/28/dining/restaurant-review-narcissa-in-the-standard-east-village.html, narcissa in the standard east village,2
173,2019-01-29T17:32:16+0000,https://www.nytimes.com/2019/01/29/dining/casa-enrique-review.html,casa enrique,2
174,2017-01-17T19:15:32+0000,https://www.nytimes.com/2017/01/17/dining/ichiran-review-ramen-brooklyn.html,ichiran ramen brooklyn,1
175,2018-05-29T15:27:26+0000,https://www.nytimes.com/2018/05/29/dining/don-angie-review.html,don angie,2
176,2018-02-27T16:27:13+0000,https://www.nytimes.com/2018/02/27/dining/latelier-de-joel-robuchon-review.html,latelier de joel robuchon,2
177,2018-07-31T16:54:22+0000,https://www.nytimes.com/2018/07/31/dining/coco-pazzo-trattoria-yves-review.html,coco pazzo trattoria yves,1
178,2016-08-16T15:50:11+0000,https://www.nytimes.com/2016/08/17/dining/gramercy-tavern-review.html,gramercy tavern,3
179,2015-12-08T18:20:33+0000,https://www.nytimes.com/2015/12/09/dining/sessanta-lamico-review.html,sessanta lamico,1
180,2015-12-08T18:20:33+0000,https://www.nytimes.com/2015/12/09/dining/sessanta-lamico-review.html,sessanta lamico,1
181,2013-11-12T20:58:55+0000,https://www.nytimes.com/2013/11/13/dining/reviews/restaurant-review-sushi-dojo-in-the-east-village-and-kurumazushi-in-midtown.html, sushi dojo in the east village and kurumazushi in midtown,2
182,2013-10-08T20:26:28+0000,https://www.nytimes.com/2013/10/09/dining/reviews/restaurant-review-the-elm-in-williamsburg-brooklyn.html, the elm in williamsburg brooklyn,2
183,2017-12-05T16:28:32+0000,https://www.nytimes.com/2017/12/05/dining/jeju-noodle-bar-review-korean-ramen.html,jeju noodle bar korean ramen,2
184,2015-09-15T16:11:33+0000,https://www.nytimes.com/2015/09/16/dining/restaurant-review-casa-mono-gramercy.html, casa mono gramercy,3
185,2018-10-23T15:37:14+0000,https://www.nytimes.com/2018/10/23/dining/hunan-slurp-review.html,hunan slurp,2
186,2015-06-23T16:48:30+0000,https://www.nytimes.com/2015/06/24/dining/restaurant-reviews-noreetuh-the-eddy-in-the-east-village.html,s noreetuh the eddy in the east village,1
187,2016-10-25T15:23:01+0000,https://www.nytimes.com/2016/10/26/dining/beatrice-inn-review.html,beatrice inn,2
188,2016-11-01T16:57:49+0000,https://www.nytimes.com/2016/11/02/dining/le-coucou-review.html,le coucou,3
189,2014-06-17T18:27:18+0000,https://www.nytimes.com/2014/06/18/dining/restaurant-review-a-voce-madison-and-blt-fish.html, a voce madison and blt fish,2
190,2017-06-20T17:37:54+0000,https://www.nytimes.com/2017/06/20/dining/don-peppe-review-italian-american-restaurant-queens.html,don peppe italian american  queens,1
191,2016-06-07T15:30:20+0000,https://www.nytimes.com/2016/06/08/dining/la-sirena-restaurant-review.html,la sirena ,2
192,2011-12-06T23:01:07+0000,https://www.nytimes.com/2011/12/07/dining/reviews/whisky-from-islay-scotland-spirits-of-the-times.html,whisky from islay scotland spirits of the times,0
193,2018-01-23T17:29:40+0000,https://www.nytimes.com/2018/01/23/dining/pasta-flyer-martina-review.html,pasta flyer martina,1
194,2011-02-22T23:53:31+0000,https://www.nytimes.com/2011/02/23/dining/reviews/23unde.html,23unde,0
195,2018-10-30T16:26:14+0000,https://www.nytimes.com/2018/10/30/dining/henry-at-life-hotel-by-jj-review.html,henry at life hotel by jj,1
196,2018-09-25T16:11:16+0000,https://www.nytimes.com/2018/09/25/dining/kopitiam-restaurant-review.html,kopitiam ,1
197,2015-06-16T16:55:26+0000,https://www.nytimes.com/2015/06/17/dining/restaurant-review-blanca-in-bushwick-brooklyn.html, blanca in bushwick brooklyn,3
198,2017-04-25T16:44:04+0000,https://www.nytimes.com/2017/04/25/dining/union-square-cafe-review.html,union square cafe,3
199,2018-11-20T16:47:00+0000,https://www.nytimes.com/2018/11/20/dining/adda-indian-canteen-review.html,adda indian canteen,2
200,2014-01-14T22:00:24+0000,https://www.nytimes.com/2014/01/15/dining/restaurant-review-the-bistro-at-villard-michel-richard-in-midtown.html, the bistro at villard michel richard in midtown,0
201,2017-10-31T15:50:56+0000,https://www.nytimes.com/2017/10/31/dining/momofuku-ssam-bar-review.html,momofuku ssam bar,3
202,2015-05-05T16:05:13+0000,https://www.nytimes.com/2015/05/06/dining/restaurant-review-mu-ramen-in-long-island-city-queens.html, mu ramen in long island city queens,2
203,2014-01-07T22:18:21+0000,https://www.nytimes.com/2014/01/08/dining/reviews/restaurant-review-tosca-cafe-in-san-francisco.html, tosca cafe in san francisco,0
204,2013-07-23T20:46:17+0000,https://www.nytimes.com/2013/07/24/dining/reviews/restaurant-review-daniel-on-the-upper-east-side.html, daniel on the upper east side,3
205,2017-07-03T18:44:02+0000,https://www.nytimes.com/2017/07/03/dining/abcv-review-vegetables-restaurant-jean-georges-vongerichten.html,abcv vegetables  jean georges vongerichten,2
206,2017-08-01T16:02:01+0000,https://www.nytimes.com/2017/08/01/dining/guan-fu-sichuan-review.html,guan fu sichuan,3
207,2015-08-25T18:13:27+0000,https://www.nytimes.com/2015/08/26/dining/restaurant-review-the-clocktower-in-midtown-south.html, the clocktower in midtown south,2
208,2018-10-16T16:07:42+0000,https://www.nytimes.com/2018/10/16/dining/atomix-review-korean.html,atomix korean,3
209,2018-08-07T18:57:33+0000,https://www.nytimes.com/2018/08/07/dining/gem-review-flynn-mcgarry.html,gem flynn mcgarry,2
210,2017-07-11T16:22:19+0000,https://www.nytimes.com/2017/07/11/dining/little-tong-noodle-shop-review-east-village.html,little tong noodle shop east village,2
211,2014-06-24T19:01:07+0000,https://www.nytimes.com/2014/06/25/dining/restaurant-review-tavern-on-the-green.html, tavern on the green,0
212,2017-02-07T17:54:04+0000,https://www.nytimes.com/2017/02/07/dining/white-gold-butchers-review-april-bloomfield-restaurant.html,white gold butchers april bloomfield ,2
213,2017-06-27T16:18:08+0000,https://www.nytimes.com/2017/06/27/dining/empellon-review-mexican-midtown.html,empellon mexican midtown,3
214,2017-08-15T16:06:37+0000,https://www.nytimes.com/2017/08/15/dining/made-nice-restaurant-review.html,made nice ,0
215,2017-01-31T18:07:17+0000,https://www.nytimes.com/2017/01/31/dining/chumleys-review-bar-west-village.html,chumleys bar west village,2
216,2015-04-07T15:40:34+0000,https://www.nytimes.com/2015/04/08/dining/restaurant-reviews-limani-and-estiatorio-milos-in-midtown.html,s limani and estiatorio milos in midtown,1
217,2018-07-10T15:30:55+0000,https://www.nytimes.com/2018/07/10/dining/frenchette-review-restaurant-tribeca.html,frenchette  tribeca,3
218,2016-12-06T18:20:10+0000,https://www.nytimes.com/2016/12/06/dining/aska-review-brooklyn.html,aska brooklyn,3
219,2019-07-30T16:40:52+0000,https://www.nytimes.com/2019/07/30/dining/the-fulton-review-pete-wells-jean-georges.html,the fulton  jean georges,2
220,2013-10-15T21:29:32+0000,https://www.nytimes.com/2013/10/16/dining/reviews/restaurant-review-khe-yo-in-tribeca-and-whiskey-soda-lounge-ny-in-brooklyn.html, khe yo in tribeca and whiskey soda lounge ny in brooklyn,1
221,2020-03-03T16:24:13+0000,https://www.nytimes.com/2020/03/03/dining/le-crocodile-review-pete-wells.html,le crocodile ,3
222,2019-02-12T17:01:32+0000,https://www.nytimes.com/2019/02/12/dining/cherry-point-review.html,cherry point,2
223,2019-01-08T17:16:14+0000,https://www.nytimes.com/2019/01/08/dining/momofuku-bang-bar-review.html,momofuku bang bar,1
224,2018-05-01T16:03:20+0000,https://www.nytimes.com/2018/05/01/dining/la-mercerie-review-soho.html,la mercerie soho,2
225,2017-09-12T17:51:43+0000,https://www.nytimes.com/2017/09/12/dining/razza-pizza-review-jersey-city.html,razza pizza jersey city,3
226,2017-03-14T16:49:35+0000,https://www.nytimes.com/2017/03/14/dining/franklin-barbecue-review.html,franklin barbecue,2
227,2019-10-01T15:23:31+0000,https://www.nytimes.com/2019/10/01/dining/red-hook-tavern-review-pete-wells.html,red hook tavern ,1
228,2018-06-19T15:33:20+0000,https://www.nytimes.com/2018/06/19/dining/legacy-records-review.html,legacy records,2
229,2017-10-03T16:42:08+0000,https://www.nytimes.com/2017/10/03/dining/oberlin-restaurant-review-providence.html,oberlin  providence,2
230,2016-08-02T15:11:56+0000,https://www.nytimes.com/2016/08/03/dining/agern-restaurant-review.html,agern ,3
231,2008-06-11T04:00:00+0000,https://www.nytimes.com/2008/06/11/dining/reviews/11under.html,11under,0
232,2016-04-19T16:03:40+0000,https://www.nytimes.com/2016/04/20/dining/salvation-burger-spotted-pig-review.html,salvation burger spotted pig,1
233,2015-09-01T15:48:48+0000,https://www.nytimes.com/2015/09/02/dining/restaurant-review-superiority-burger-in-the-east-village.html, superiority burger in the east village,2
234,2014-06-03T19:13:29+0000,https://www.nytimes.com/2014/06/04/dining/restaurant-review-the-simone-on-the-upper-east-side.html, the simone on the upper east side,3
235,2014-06-10T19:19:01+0000,https://www.nytimes.com/2014/06/11/dining/restaurant-review-gato-from-bobby-flay.html, gato from bobby flay,2
236,2017-05-30T19:03:04+0000,https://www.nytimes.com/2017/05/30/dining/tim-ho-wan-review-pinch-chinese-restaurant-dim-sum-dumpling.html,tim ho wan pinch chinese  dim sum dumpling,1
237,2018-12-04T17:07:11+0000,https://www.nytimes.com/2018/12/04/dining/four-seasons-review.html,four seasons,1
238,2019-01-22T17:52:42+0000,https://www.nytimes.com/2019/01/22/dining/intersect-by-lexus-restaurant-review.html,intersect by lexus ,0
239,2010-05-19T00:43:31+0000,https://www.nytimes.com/2010/05/19/dining/reviews/19under.html,19under,0
240,2007-11-07T05:00:00+0000,https://www.nytimes.com/2007/11/07/dining/reviews/07brie.html,07brie,0
241,2014-04-08T18:07:58+0000,https://www.nytimes.com/2014/04/09/dining/restaurant-review-jean-georges-on-the-upper-west-side.html, jean georges on the upper west side,4
242,2009-08-25T23:41:50+0000,https://www.nytimes.com/2009/08/26/dining/reviews/26brief.html,26brief,0
243,2018-01-16T16:26:46+0000,https://www.nytimes.com/2018/01/16/dining/kissa-tanto-review-vancouver.html,kissa tanto vancouver,0
244,2019-10-15T15:32:06+0000,https://www.nytimes.com/2019/10/15/dining/babs-review-pete-wells.html,babs ,2
245,2018-03-15T16:11:04+0000,https://www.nytimes.com/2018/03/15/dining/junebaby-review-seattle-black-southern-food.html,junebaby seattle black southern food,3
246,2017-08-22T16:28:46+0000,https://www.nytimes.com/2017/08/22/dining/the-grill-review-midtown.html,the grill midtown,3
247,2019-09-10T15:48:42+0000,https://www.nytimes.com/2019/09/10/dining/mission-ceviche-review-pete-wells.html,mission ceviche ,1
248,2014-02-11T21:59:30+0000,https://www.nytimes.com/2014/02/12/dining/restaurant-review-gotham-west-market-in-hells-kitchen.html, gotham west market in hells kitchen,2
249,2015-07-02T15:26:04+0000,https://www.nytimes.com/2015/07/08/dining/hungry-city-the-happiest-hour-in-greenwich-village.html,hungry city the happiest hour in greenwich village,0
250,2018-07-17T15:25:38+0000,https://www.nytimes.com/2018/07/17/dining/una-pizza-napoletana-review.html,una pizza napoletana,0
251,2015-03-17T15:35:21+0000,https://www.nytimes.com/2015/03/18/dining/restaurant-review-eleven-madison-park-in-midtown-south.html, eleven madison park in midtown south,4
252,2017-10-17T15:33:01+0000,https://www.nytimes.com/2017/10/17/dining/the-pool-review.html,the pool,2
253,2019-10-22T16:29:34+0000,https://www.nytimes.com/2019/10/22/dining/tsismis-review-pete-wells.html,tsismis ,1
254,2019-09-17T15:09:59+0000,https://www.nytimes.com/2019/09/17/dining/hutong-review-pete-wells.html,hutong ,2
255,2019-11-12T16:16:49+0000,https://www.nytimes.com/2019/11/12/dining/llama-san-review-pete-wells.html,llama san ,3
256,2019-11-26T16:30:34+0000,https://www.nytimes.com/2019/11/26/dining/birria-landia-tacos-review-pete-wells.html,birria landia tacos ,2
257,2013-04-30T19:48:45+0000,https://www.nytimes.com/2013/05/01/dining/reviews/restaurant-review-saison-in-san-francisco.html, saison in san francisco,0
258,2014-05-06T20:03:51+0000,https://www.nytimes.com/2014/05/07/dining/the-garden-both-muse-and-oracle-at-larpege.html,the garden both muse and oracle at larpege,0
259,2018-02-06T16:48:36+0000,https://www.nytimes.com/2018/02/06/dining/grant-achatz-office-aviary-review.html,grant achatz office aviary,2
260,2013-08-29T19:40:42+0000,https://www.nytimes.com/2013/09/04/dining/reviews/hungry-city-taste-of-persia-nyc-in-flatiron.html,hungry city taste of persia nyc in flatiron,0
261,2013-12-10T21:31:17+0000,https://www.nytimes.com/2013/12/11/dining/reviews/restaurant-review-sushi-nakazawa-in-the-west-village.html, sushi nakazawa in the west village,0
262,2008-10-14T22:41:17+0000,https://www.nytimes.com/2008/10/15/dining/reviews/15unde.html,15unde,0
263,2012-05-29T20:41:51+0000,https://www.nytimes.com/2012/05/30/dining/reviews/restaurant-review-back-forty-and-back-forty-west.html, back forty and back forty west,0
264,2017-03-21T16:07:02+0000,https://www.nytimes.com/2017/03/21/dining/sugarfish-by-sushi-nozawa-review.html,sugarfish by sushi nozawa,0
265,2008-08-06T00:41:06+0000,https://www.nytimes.com/2008/08/06/dining/reviews/06unde.html,06unde,0
266,2016-12-13T18:11:56+0000,https://www.nytimes.com/2016/12/13/dining/best-restaurants-in-nyc-pete-wells.html,best s in nyc ,0
267,2014-09-16T17:19:58+0000,https://www.nytimes.com/2014/09/17/dining/restaurant-review-claudette-in-greenwich-village.html, claudette in greenwich village,1
268,2020-02-18T16:11:10+0000,https://www.nytimes.com/2020/02/18/dining/caleta-111-cevicheria-review-pete-wells.html,caleta 111 cevicheria ,1
269,2012-11-20T22:42:21+0000,https://www.nytimes.com/2012/11/21/dining/reviews/restaurant-review-m-wells-dinette-at-moma-ps1.html, m wells dinette at moma ps1,0
270,2019-07-16T14:46:06+0000,https://www.nytimes.com/2019/07/16/dining/belle-harlem-review-pete-wells.html,belle harlem ,1
